	CouponNumber,	CouponUID
	055165945,	055165945
	055165952,	055165952
	055165969,	055165969
	055165976,	055165976
	055165983,	055165983
	055165990,	055165990
	055166003,	055166003
	055166010,	055166010
	055166027,	055166027
	055166034,	055166034
	055166041,	055166041
	055166058,	055166058
	055166065,	055166065
	055166072,	055166072
	055166089,	055166089
	055166096,	055166096
	055166102,	055166102
	055166119,	055166119
	055166126,	055166126
	055166133,	055166133
	055166140,	055166140
	055166157,	055166157
	055166164,	055166164
	055166171,	055166171
	055166188,	055166188
	055166195,	055166195
	055166201,	055166201
	055166218,	055166218
	055166225,	055166225
	055166232,	055166232
	055166249,	055166249
	055166256,	055166256
	055166263,	055166263
	055166270,	055166270
	055166287,	055166287
	055166294,	055166294
	055166300,	055166300
	055166317,	055166317
	055166324,	055166324
	055166331,	055166331
	055166348,	055166348
	055166355,	055166355
	055166362,	055166362
	055166379,	055166379
	055166386,	055166386
	055166393,	055166393
	055166409,	055166409
	055166416,	055166416
	055166423,	055166423
	055166430,	055166430
	055166447,	055166447
	055166454,	055166454
	055166461,	055166461
	055166478,	055166478
	055166485,	055166485
	055166492,	055166492
	055166508,	055166508
	055166515,	055166515
	055166522,	055166522
	055166539,	055166539
	055166546,	055166546
	055166553,	055166553
	055166560,	055166560
	055166577,	055166577
	055166584,	055166584
	055166591,	055166591
	055166607,	055166607
	055166614,	055166614
	055166621,	055166621
	055166638,	055166638
	055166645,	055166645
	055166652,	055166652
	055166669,	055166669
	055166676,	055166676
	055166683,	055166683
	055166690,	055166690
	055166706,	055166706
	055166713,	055166713
	055166720,	055166720
	055166737,	055166737
	055166744,	055166744
	055166751,	055166751
	055166768,	055166768
	055166775,	055166775
	055166782,	055166782
	055166799,	055166799
	055166805,	055166805
	055166812,	055166812
	055166829,	055166829
	055166836,	055166836
	055166843,	055166843
	055166850,	055166850
	055166867,	055166867
	055166874,	055166874
	055166881,	055166881
	055166898,	055166898
	055166904,	055166904
	055166911,	055166911
	055166928,	055166928
	055166935,	055166935
	055166942,	055166942
	055166959,	055166959
	055166966,	055166966
	055166973,	055166973
	055166980,	055166980
	055166997,	055166997
	055167000,	055167000
	055167017,	055167017
	055167024,	055167024
	055167031,	055167031
	055167048,	055167048
	055167055,	055167055
	055167062,	055167062
	055167079,	055167079
	055167086,	055167086
	055167093,	055167093
	055167109,	055167109
	055167116,	055167116
	055167123,	055167123
	055167130,	055167130
	055167147,	055167147
	055167154,	055167154
	055167161,	055167161
	055167178,	055167178
	055167185,	055167185
	055167192,	055167192
	055167208,	055167208
	055167215,	055167215
	055167222,	055167222
	055167239,	055167239
	055167246,	055167246
	055167253,	055167253
	055167260,	055167260
	055167277,	055167277
	055167284,	055167284
	055167291,	055167291
	055167307,	055167307
	055167314,	055167314
	055167321,	055167321
	055167338,	055167338
	055167345,	055167345
	055167352,	055167352
	055167369,	055167369
	055167376,	055167376
	055167383,	055167383
	055167390,	055167390
	055167406,	055167406
	055167413,	055167413
	055167420,	055167420
	055167437,	055167437
	055167444,	055167444
	055167451,	055167451
	055167468,	055167468
	055167475,	055167475
	055167482,	055167482
	055167499,	055167499
	055167505,	055167505
	055167512,	055167512
	055167529,	055167529
	055167536,	055167536
	055167543,	055167543
	055167550,	055167550
	055167567,	055167567
	055167574,	055167574
	055167581,	055167581
	055167598,	055167598
	055167604,	055167604
	055167611,	055167611
	055167628,	055167628
	055167635,	055167635
	055167642,	055167642
	055167659,	055167659
	055167666,	055167666
	055167673,	055167673
	055167680,	055167680
	055167697,	055167697
	055167703,	055167703
	055167710,	055167710
	055167727,	055167727
	055167734,	055167734
	055167741,	055167741
	055167758,	055167758
	055167765,	055167765
	055167772,	055167772
	055167789,	055167789
	055167796,	055167796
	055167802,	055167802
	055167819,	055167819
	055167826,	055167826
	055167833,	055167833
	055167840,	055167840
	055167857,	055167857
	055167864,	055167864
	055167871,	055167871
	055167888,	055167888
	055167895,	055167895
	055167901,	055167901
	055167918,	055167918
	055167925,	055167925
	055167932,	055167932
	055167949,	055167949
	055167956,	055167956
	055167963,	055167963
	055167970,	055167970
	055167987,	055167987
	055167994,	055167994
	055168007,	055168007
	055168014,	055168014
	055168021,	055168021
	055168038,	055168038
	055168045,	055168045
	055168052,	055168052
	055168069,	055168069
	055168076,	055168076
	055168083,	055168083
	055168090,	055168090
	055168106,	055168106
	055168113,	055168113
	055168120,	055168120
	055168137,	055168137
	055168144,	055168144
	055168151,	055168151
	055168168,	055168168
	055168175,	055168175
	055168182,	055168182
	055168199,	055168199
	055168205,	055168205
	055168212,	055168212
	055168229,	055168229
	055168236,	055168236
	055168243,	055168243
	055168250,	055168250
	055168267,	055168267
	055168274,	055168274
	055168281,	055168281
	055168298,	055168298
	055168304,	055168304
	055168311,	055168311
	055168328,	055168328
	055168335,	055168335
	055168342,	055168342
	055168359,	055168359
	055168366,	055168366
	055168373,	055168373
	055168380,	055168380
	055168397,	055168397
	055168403,	055168403
	055168410,	055168410
	055168427,	055168427
	055168434,	055168434
	055168441,	055168441
	055168458,	055168458
	055168465,	055168465
	055168472,	055168472
	055168489,	055168489
	055168496,	055168496
	055168502,	055168502
	055168519,	055168519
	055168526,	055168526
	055168533,	055168533
	055168540,	055168540
	055168557,	055168557
	055168564,	055168564
	055168571,	055168571
	055168588,	055168588
	055168595,	055168595
	055168601,	055168601
	055168618,	055168618
	055168625,	055168625
	055168632,	055168632
	055168649,	055168649
	055168656,	055168656
	055168663,	055168663
	055168670,	055168670
	055168687,	055168687
	055168694,	055168694
	055168700,	055168700
	055168717,	055168717
	055168724,	055168724
	055168731,	055168731
	055168748,	055168748
	055168755,	055168755
	055168762,	055168762
	055168779,	055168779
	055168786,	055168786
	055168793,	055168793
	055168809,	055168809
	055168816,	055168816
	055168823,	055168823
	055168830,	055168830
	055168847,	055168847
	055168854,	055168854
	055168861,	055168861
	055168878,	055168878
	055168885,	055168885
	055168892,	055168892
	055168908,	055168908
	055168915,	055168915
	055168922,	055168922
	055168939,	055168939
	055168946,	055168946
	055168953,	055168953
	055168960,	055168960
	055168977,	055168977
	055168984,	055168984
	055168991,	055168991
	055169004,	055169004
	055169011,	055169011
	055169028,	055169028
	055169035,	055169035
	055169042,	055169042
	055169059,	055169059
	055169066,	055169066
	055169073,	055169073
	055169080,	055169080
	055169097,	055169097
	055169103,	055169103
	055169110,	055169110
	055169127,	055169127
	055169134,	055169134
	055169141,	055169141
	055169158,	055169158
	055169165,	055169165
	055169172,	055169172
	055169189,	055169189
	055169196,	055169196
	055169202,	055169202
	055169219,	055169219
	055169226,	055169226
	055169233,	055169233
	055169240,	055169240
	055169257,	055169257
	055169264,	055169264
	055169271,	055169271
	055169288,	055169288
	055169295,	055169295
	055169301,	055169301
	055169318,	055169318
	055169325,	055169325
	055169332,	055169332
	055169349,	055169349
	055169356,	055169356
	055169363,	055169363
	055169370,	055169370
	055169387,	055169387
	055169394,	055169394
	055169400,	055169400
	055169417,	055169417
	055169424,	055169424
	055169431,	055169431
	055169448,	055169448
	055169455,	055169455
	055169462,	055169462
	055169479,	055169479
	055169486,	055169486
	055169493,	055169493
	055169509,	055169509
	055169516,	055169516
	055169523,	055169523
	055169530,	055169530
	055169547,	055169547
	055169554,	055169554
	055169561,	055169561
	055169578,	055169578
	055169585,	055169585
	055169592,	055169592
	055169608,	055169608
	055169615,	055169615
	055169622,	055169622
	055169639,	055169639
	055169646,	055169646
	055169653,	055169653
	055169660,	055169660
	055169677,	055169677
	055169684,	055169684
	055169691,	055169691
	055169707,	055169707
	055169714,	055169714
	055169721,	055169721
	055169738,	055169738
	055169745,	055169745
	055169752,	055169752
	055169769,	055169769
	055169776,	055169776
	055169783,	055169783
	055169790,	055169790
	055169806,	055169806
	055169813,	055169813
	055169820,	055169820
	055169837,	055169837
	055169844,	055169844
	055169851,	055169851
	055169868,	055169868
	055169875,	055169875
	055169882,	055169882
	055169899,	055169899
	055169905,	055169905
	055169912,	055169912
	055169929,	055169929
	055169936,	055169936
	055169943,	055169943
	055169950,	055169950
	055169967,	055169967
	055169974,	055169974
	055169981,	055169981
	055169998,	055169998
	055170000,	055170000
	055170017,	055170017
	055170024,	055170024
	055170031,	055170031
	055170048,	055170048
	055170055,	055170055
	055170062,	055170062
	055170079,	055170079
	055170086,	055170086
	055170093,	055170093
	055170109,	055170109
	055170116,	055170116
	055170123,	055170123
	055170130,	055170130
	055170147,	055170147
	055170154,	055170154
	055170161,	055170161
	055170178,	055170178
	055170185,	055170185
	055170192,	055170192
	055170208,	055170208
	055170215,	055170215
	055170222,	055170222
	055170239,	055170239
	055170246,	055170246
	055170253,	055170253
	055170260,	055170260
	055170277,	055170277
	055170284,	055170284
	055170291,	055170291
	055170307,	055170307
	055170314,	055170314
	055170321,	055170321
	055170338,	055170338
	055170345,	055170345
	055170352,	055170352
	055170369,	055170369
	055170376,	055170376
	055170383,	055170383
	055170390,	055170390
	055170406,	055170406
	055170413,	055170413
	055170420,	055170420
	055170437,	055170437
	055170444,	055170444
	055170451,	055170451
	055170468,	055170468
	055170475,	055170475
	055170482,	055170482
	055170499,	055170499
	055170505,	055170505
	055170512,	055170512
	055170529,	055170529
	055170536,	055170536
	055170543,	055170543
	055170550,	055170550
	055170567,	055170567
	055170574,	055170574
	055170581,	055170581
	055170598,	055170598
	055170604,	055170604
	055170611,	055170611
	055170628,	055170628
	055170635,	055170635
	055170642,	055170642
	055170659,	055170659
	055170666,	055170666
	055170673,	055170673
	055170680,	055170680
	055170697,	055170697
	055170703,	055170703
	055170710,	055170710
	055170727,	055170727
	055170734,	055170734
	055170741,	055170741
	055170758,	055170758
	055170765,	055170765
	055170772,	055170772
	055170789,	055170789
	055170796,	055170796
	055170802,	055170802
	055170819,	055170819
	055170826,	055170826
	055170833,	055170833
	055170840,	055170840
	055170857,	055170857
	055170864,	055170864
	055170871,	055170871
	055170888,	055170888
	055170895,	055170895
	055170901,	055170901
	055170918,	055170918
	055170925,	055170925
	055170932,	055170932
	055170949,	055170949
	055170956,	055170956
	055170963,	055170963
	055170970,	055170970
	055170987,	055170987
	055170994,	055170994
	055171007,	055171007
	055171014,	055171014
	055171021,	055171021
	055171038,	055171038
	055171045,	055171045
	055171052,	055171052
	055171069,	055171069
	055171076,	055171076
	055171083,	055171083
	055171090,	055171090
	055171106,	055171106
	055171113,	055171113
	055171120,	055171120
	055171137,	055171137
	055171144,	055171144
	055171151,	055171151
	055171168,	055171168
	055171175,	055171175
	055171182,	055171182
	055171199,	055171199
	055171205,	055171205
	055171212,	055171212
	055171229,	055171229
	055171236,	055171236
	055171243,	055171243
	055171250,	055171250
	055171267,	055171267
	055171274,	055171274
	055171281,	055171281
	055171298,	055171298
	055171304,	055171304
	055171311,	055171311
	055171328,	055171328
	055171335,	055171335
	055171342,	055171342
	055171359,	055171359
	055171366,	055171366
	055171373,	055171373
	055171380,	055171380
	055171397,	055171397
	055171403,	055171403
	055171410,	055171410
	055171427,	055171427
	055171434,	055171434
	055171441,	055171441
	055171458,	055171458
	055171465,	055171465
	055171472,	055171472
	055171489,	055171489
	055171496,	055171496
	055171502,	055171502
	055171519,	055171519
	055171526,	055171526
	055171533,	055171533
	055171540,	055171540
	055171557,	055171557
	055171564,	055171564
	055171571,	055171571
	055171588,	055171588
	055171595,	055171595
	055171601,	055171601
	055171618,	055171618
	055171625,	055171625
	055171632,	055171632
	055171649,	055171649
	055171656,	055171656
	055171663,	055171663
	055171670,	055171670
	055171687,	055171687
	055171694,	055171694
	055171700,	055171700
	055171717,	055171717
	055171724,	055171724
	055171731,	055171731
	055171748,	055171748
	055171755,	055171755
	055171762,	055171762
	055171779,	055171779
	055171786,	055171786
	055171793,	055171793
	055171809,	055171809
	055171816,	055171816
	055171823,	055171823
	055171830,	055171830
	055171847,	055171847
	055171854,	055171854
	055171861,	055171861
	055171878,	055171878
	055171885,	055171885
	055171892,	055171892
	055171908,	055171908
	055171915,	055171915
	055171922,	055171922
	055171939,	055171939
	055171946,	055171946
	055171953,	055171953
	055171960,	055171960
	055171977,	055171977
	055171984,	055171984
	055171991,	055171991
	055172004,	055172004
	055172011,	055172011
	055172028,	055172028
	055172035,	055172035
	055172042,	055172042
	055172059,	055172059
	055172066,	055172066
	055172073,	055172073
	055172080,	055172080
	055172097,	055172097
	055172103,	055172103
	055172110,	055172110
	055172127,	055172127
	055172134,	055172134
	055172141,	055172141
	055172158,	055172158
	055172165,	055172165
	055172172,	055172172
	055172189,	055172189
	055172196,	055172196
	055172202,	055172202
	055172219,	055172219
	055172226,	055172226
	055172233,	055172233
	055172240,	055172240
	055172257,	055172257
	055172264,	055172264
	055172271,	055172271
	055172288,	055172288
	055172295,	055172295
	055172301,	055172301
	055172318,	055172318
	055172325,	055172325
	055172332,	055172332
	055172349,	055172349
	055172356,	055172356
	055172363,	055172363
	055172370,	055172370
	055172387,	055172387
	055172394,	055172394
	055172400,	055172400
	055172417,	055172417
